EMP_ID,EVAL_TIME,EVAL_SYS_ID,ORIGINAL_SCORE
E00923,2023-하반기,ES009,40.6
E00114,2023-하반기,ES009,92.6
E00610,2023-하반기,ES009,68.3
E00376,2023-하반기,ES009,47.8
E00056,2023-하반기,ES009,86.4
E00439,2023-하반기,ES009,31.5
E00724,2023-하반기,ES009,93.2
E00960,2023-하반기,ES009,24.7
E00103,2023-하반기,ES009,28.6
E00390,2023-하반기,ES009,99.5
E00721,2023-하반기,ES009,65.3
E00720,2023-하반기,ES009,49.4
E00070,2023-하반기,ES009,100
E00402,2023-하반기,ES009,54.6
E00171,2023-하반기,ES009,65.4
E00394,2023-하반기,ES009,78.6
E00780,2023-하반기,ES009,90.5
E00231,2023-하반기,ES009,66.2
E00530,2023-하반기,ES009,72.0
E00521,2023-하반기,ES009,46.0
E00526,2023-하반기,ES009,67.3
E00388,2023-하반기,ES009,58.7
E00309,2023-하반기,ES009,64.6
E00825,2023-하반기,ES009,55.2
E00878,2023-하반기,ES009,69.0
E00353,2023-하반기,ES009,30.6
E00170,2023-하반기,ES009,100
E00755,2023-하반기,ES009,26.8
E00452,2023-하반기,ES009,76.4
E00605,2023-하반기,ES009,59.9
E00021,2023-하반기,ES009,40.8
E00932,2023-하반기,ES009,27.2
E00955,2023-하반기,ES009,50.6
E00031,2023-하반기,ES009,62.6
E00979,2023-하반기,ES009,45.0
E00308,2023-하반기,ES009,89.1
E00707,2023-하반기,ES009,40.7
E00505,2023-하반기,ES009,52.7
E00274,2023-하반기,ES009,70.2
E00778,2023-하반기,ES009,90.5
E00179,2023-하반기,ES009,81.0
E00368,2023-하반기,ES009,26.1
E00919,2023-하반기,ES009,44.5
E00235,2023-하반기,ES009,41.6
E00617,2023-하반기,ES009,74.5
E00382,2023-하반기,ES009,66.1
E00758,2023-하반기,ES009,95.1
E00525,2023-하반기,ES009,80.3
E00973,2023-하반기,ES009,91.0
E00924,2023-하반기,ES009,97.6
E00585,2023-하반기,ES009,43.0
E00850,2023-하반기,ES009,88.1
E00030,2023-하반기,ES009,52.5
E00412,2023-하반기,ES009,80.7
E00076,2023-하반기,ES009,93.7
E00839,2023-하반기,ES009,59.4
E00728,2023-하반기,ES009,94.3
E00522,2023-하반기,ES009,73.6
E00681,2023-하반기,ES009,80.1
E00374,2023-하반기,ES009,23.3
E00415,2023-하반기,ES009,73.6
E00697,2023-하반기,ES009,96.2
E00807,2023-하반기,ES009,53.4
E00735,2023-하반기,ES009,45.5
E00236,2023-하반기,ES009,79.1
E00265,2023-하반기,ES009,95.9
E00073,2023-하반기,ES009,61.6
E00140,2023-하반기,ES009,71.8
E00798,2023-하반기,ES009,49.3
E00729,2023-하반기,ES009,94.9
E00983,2023-하반기,ES009,52.9
E00896,2023-하반기,ES009,59.6
E00711,2023-하반기,ES009,64.2
E00296,2023-하반기,ES009,90.5
E00895,2023-하반기,ES009,39.5
E00772,2023-하반기,ES009,98.6
E00844,2023-하반기,ES009,45.7
E00413,2023-하반기,ES009,82.2
E00130,2023-하반기,ES009,41.2
E00597,2023-하반기,ES009,16.8
E00177,2023-하반기,ES009,90.8
E00752,2023-하반기,ES009,53.8
E00039,2023-하반기,ES009,98.5
E00215,2023-하반기,ES009,73.4
E00547,2023-하반기,ES009,89.0
E00497,2023-하반기,ES009,85.1
E00934,2023-하반기,ES009,64.0
E00225,2023-하반기,ES009,63.2
E00700,2023-하반기,ES009,24.3
E00746,2023-하반기,ES009,94.9
E00013,2023-하반기,ES009,79.8
E00137,2023-하반기,ES009,61.5
E00725,2023-하반기,ES009,90.6
E00264,2023-하반기,ES009,47.9
E00301,2023-하반기,ES009,60.3
E00362,2023-하반기,ES009,97.7
E00797,2023-하반기,ES009,40.4
E00659,2023-하반기,ES009,76.4
E00360,2023-하반기,ES009,100
E00756,2023-하반기,ES009,90.0
E00726,2023-하반기,ES009,50.8
E00095,2023-하반기,ES009,78.3
E00625,2023-하반기,ES009,67.3
E00801,2023-하반기,ES009,84.5
E00554,2023-하반기,ES009,50.0
E00251,2023-하반기,ES009,95.4
E00396,2023-하반기,ES009,100
E00258,2023-하반기,ES009,94.7
E00208,2023-하반기,ES009,57.6
E00667,2023-하반기,ES009,37.5
E00337,2023-하반기,ES009,13.0
E00042,2023-하반기,ES009,93.7
E00854,2023-하반기,ES009,93.0
E00246,2023-하반기,ES009,75.2
E00882,2023-하반기,ES009,46.8
E00965,2023-하반기,ES009,100
E00511,2023-하반기,ES009,60.4
E00200,2023-하반기,ES009,68.0
E00266,2023-하반기,ES009,39.0
E00153,2023-하반기,ES009,49.2
E00889,2023-하반기,ES009,48.7
E00859,2023-하반기,ES009,84.1
E00259,2023-하반기,ES009,93.6
E00804,2023-하반기,ES009,76.4
E00953,2023-하반기,ES009,73.1
E00071,2023-하반기,ES009,59.7
E00594,2023-하반기,ES009,51.6
E00436,2023-하반기,ES009,100
E00507,2023-하반기,ES009,85.7
E00345,2023-하반기,ES009,77.4
E00908,2023-하반기,ES009,21.8
E00952,2023-하반기,ES009,77.1
E00248,2023-하반기,ES009,75.8
E00501,2023-하반기,ES009,89.0
E00782,2023-하반기,ES009,39.2
E00303,2023-하반기,ES009,92.4
E00112,2023-하반기,ES009,45.6
E00392,2023-하반기,ES009,46.2
E00121,2023-하반기,ES009,62.3
E00877,2023-하반기,ES009,90.3
E00406,2023-하반기,ES009,93.6
E00145,2023-하반기,ES009,38.4
E00583,2023-하반기,ES009,51.2
E00531,2023-하반기,ES009,53.4
E00691,2023-하반기,ES009,75.2
E00831,2023-하반기,ES009,40.7
E00391,2023-하반기,ES009,39.1
E00787,2023-하반기,ES009,71.3
E00082,2023-하반기,ES009,68.0
E00459,2023-하반기,ES009,67.3
E00227,2023-하반기,ES009,54.4
E00218,2023-하반기,ES009,63.1
E00866,2023-하반기,ES009,43.6
E00421,2023-하반기,ES009,66.8
E00519,2023-하반기,ES009,77.6
E00921,2023-하반기,ES009,67.6
E00420,2023-하반기,ES009,88.1
E00977,2023-하반기,ES009,91.3
E00888,2023-하반기,ES009,88.0
E00663,2023-하반기,ES009,60.5
E00800,2023-하반기,ES009,89.9
E00173,2023-하반기,ES009,43.2
E00325,2023-하반기,ES009,89.6
E00243,2023-하반기,ES009,84.4
E00572,2023-하반기,ES009,98.4
E00092,2023-하반기,ES009,85.6
E00479,2023-하반기,ES009,65.1
E00550,2023-하반기,ES009,56.8
E00722,2023-하반기,ES009,31.3
E00558,2023-하반기,ES009,57.8
E00187,2023-하반기,ES009,54.1
E00970,2023-하반기,ES009,85.4
E00922,2023-하반기,ES009,100
E00904,2023-하반기,ES009,36.8
E00119,2023-하반기,ES009,76.1
E00899,2023-하반기,ES009,59.1
E00286,2023-하반기,ES009,63.2
E00962,2023-하반기,ES009,50.0
E00442,2023-하반기,ES009,66.7
E00035,2023-하반기,ES009,100
E00566,2023-하반기,ES009,100
E00822,2023-하반기,ES009,55.9
E00650,2023-하반기,ES009,91.6
E00438,2023-하반기,ES009,55.0
E00679,2023-하반기,ES009,91.9
E00546,2023-하반기,ES009,44.1
E00429,2023-하반기,ES009,69.3
E00533,2023-하반기,ES009,72.5
E00701,2023-하반기,ES009,63.9
E00706,2023-하반기,ES009,37.8
E00865,2023-하반기,ES009,54.0
E00676,2023-하반기,ES009,60.9
E00556,2023-하반기,ES009,58.0
E00480,2023-하반기,ES009,89.6
E00551,2023-하반기,ES009,52.5
E00749,2023-하반기,ES009,78.6
E00662,2023-하반기,ES009,29.0
E00624,2023-하반기,ES009,85.0
E00972,2023-하반기,ES009,83.5
E00299,2023-하반기,ES009,85.1
E00472,2023-하반기,ES009,72.8
E00840,2023-하반기,ES009,48.9
E00147,2023-하반기,ES009,93.4
E00534,2023-하반기,ES009,27.4
E00627,2023-하반기,ES009,72.4
E00167,2023-하반기,ES009,55.3
E00709,2023-하반기,ES009,66.5
E00109,2023-하반기,ES009,73.1
E00613,2023-하반기,ES009,34.4
E00347,2023-하반기,ES009,65.3
E00685,2023-하반기,ES009,36.5
E00940,2023-하반기,ES009,37.3
E00835,2023-하반기,ES009,63.9
E00574,2023-하반기,ES009,81.3
E00446,2023-하반기,ES009,68.7
E00241,2023-하반기,ES009,92.3
E00141,2023-하반기,ES009,83.9
E00284,2023-하반기,ES009,60.5
E00100,2023-하반기,ES009,30.4
E00305,2023-하반기,ES009,89.2
E00158,2023-하반기,ES009,52.0
E00204,2023-하반기,ES009,91.4
E00272,2023-하반기,ES009,75.7
E00492,2023-하반기,ES009,51.3
E00857,2023-하반기,ES009,80.8
E00937,2023-하반기,ES009,45.2
E00228,2023-하반기,ES009,49.7
E00655,2023-하반기,ES009,75.9
E00890,2023-하반기,ES009,63.9
E00315,2023-하반기,ES009,48.5
E00314,2023-하반기,ES009,21.1
E00929,2023-하반기,ES009,98.4
E00220,2023-하반기,ES009,98.6
E00365,2023-하반기,ES009,94.1
E00645,2023-하반기,ES009,49.0
E00279,2023-하반기,ES009,53.0
E00949,2023-하반기,ES009,95.4
E00008,2023-하반기,ES009,36.0
E00806,2023-하반기,ES009,56.1
E00621,2023-하반기,ES009,50.6
E00588,2023-하반기,ES009,36.7
E00327,2023-하반기,ES009,72.2
E00318,2023-하반기,ES009,71.2
E00256,2023-하반기,ES009,50.3
E00760,2023-하반기,ES009,95.7
E00471,2023-하반기,ES009,78.0
E00487,2023-하반기,ES009,53.2
E00695,2023-하반기,ES009,56.2
E00672,2023-하반기,ES009,80.6
E00815,2023-하반기,ES009,72.2
E00642,2023-하반기,ES009,47.5
E00906,2023-하반기,ES009,70.8
E00099,2023-하반기,ES009,95.3
E00637,2023-하반기,ES009,45.8
E00036,2023-하반기,ES009,76.4
E00737,2023-하반기,ES009,92.9
E00139,2023-하반기,ES009,52.8
E00714,2023-하반기,ES009,71.4
E00848,2023-하반기,ES009,44.4
E00713,2023-하반기,ES009,83.6
E00523,2023-하반기,ES009,100
E00842,2023-하반기,ES009,60.1
E00366,2023-하반기,ES009,86.0
E00458,2023-하반기,ES009,96.1
E00464,2023-하반기,ES009,69.9
E00409,2023-하반기,ES009,85.0
E00089,2023-하반기,ES009,95.9
E00876,2023-하반기,ES009,39.8
E00387,2023-하반기,ES009,44.6
E00539,2023-하반기,ES009,94.0
E00626,2023-하반기,ES009,52.2
E00981,2023-하반기,ES009,70.2
E00582,2023-하반기,ES009,24.6
E00332,2023-하반기,ES009,88.9
E00524,2023-하반기,ES009,24.8
E00164,2023-하반기,ES009,63.5
E00966,2023-하반기,ES009,47.4
E00072,2023-하반기,ES009,75.4
E00131,2023-하반기,ES009,37.4
E00837,2023-하반기,ES009,50.8
E00307,2023-하반기,ES009,97.2
E00885,2023-하반기,ES009,69.0
E00349,2023-하반기,ES009,88.0
E00219,2023-하반기,ES009,38.3
E00078,2023-하반기,ES009,42.2
E00134,2023-하반기,ES009,65.8
E00430,2023-하반기,ES009,67.5
E00628,2023-하반기,ES009,42.6
E00364,2023-하반기,ES009,88.8
E00447,2023-하반기,ES009,84.1
E00379,2023-하반기,ES009,85.7
E00146,2023-하반기,ES009,61.5
E00386,2023-하반기,ES009,67.0
E00771,2023-하반기,ES009,59.2
E00630,2023-하반기,ES009,43.7
E00044,2023-하반기,ES009,50.5
E00664,2023-하반기,ES009,62.6
E00069,2023-하반기,ES009,43.3
E00696,2023-하반기,ES009,62.8
E00969,2023-하반기,ES009,63.2
E00052,2023-하반기,ES009,65.5
E00088,2023-하반기,ES009,31.5
E00477,2023-하반기,ES009,42.6
E00470,2023-하반기,ES009,49.7
E00656,2023-하반기,ES009,52.8
E00448,2023-하반기,ES009,91.9
E00122,2023-하반기,ES009,23.9
E00261,2023-하반기,ES009,23.4
E00456,2023-하반기,ES009,100
E00027,2023-하반기,ES009,67.0
E00283,2023-하반기,ES009,81.6
E00643,2023-하반기,ES009,47.5
E00604,2023-하반기,ES009,45.8
E00635,2023-하반기,ES009,80.8
E00935,2023-하반기,ES009,54.4
E00593,2023-하반기,ES009,53.8
E00037,2023-하반기,ES009,46.7
E00631,2023-하반기,ES009,70.3
E00852,2023-하반기,ES009,84.5
E00763,2023-하반기,ES009,56.2
E00964,2023-하반기,ES009,86.6
E00257,2023-하반기,ES009,41.2
E00175,2023-하반기,ES009,48.9
E00704,2023-하반기,ES009,29.9
E00074,2023-하반기,ES009,100
E00602,2023-하반기,ES009,61.3
E00184,2023-하반기,ES009,89.0
E00490,2023-하반기,ES009,85.4
E00968,2023-하반기,ES009,78.0
E00172,2023-하반기,ES009,50.4
E00944,2023-하반기,ES009,89.7
E00097,2023-하반기,ES009,51.8
E00213,2023-하반기,ES009,36.0
E00951,2023-하반기,ES009,45.6
E00395,2023-하반기,ES009,34.4
E00181,2023-하반기,ES009,46.1
E00191,2023-하반기,ES009,43.9
E00029,2023-하반기,ES009,33.7
E00702,2023-하반기,ES009,81.0
E00182,2023-하반기,ES009,27.5
E00047,2023-하반기,ES009,91.8
E00727,2023-하반기,ES009,77.4
E00820,2023-하반기,ES009,68.3
E00232,2023-하반기,ES009,69.1
E00739,2023-하반기,ES009,63.9
E00768,2023-하반기,ES009,56.5
E00454,2023-하반기,ES009,61.6
E00712,2023-하반기,ES009,67.1
E00144,2023-하반기,ES009,60.9
E00152,2023-하반기,ES009,23.0
E00553,2023-하반기,ES009,54.6
E00947,2023-하반기,ES009,52.8
E00038,2023-하반기,ES009,61.8
E00009,2023-하반기,ES009,35.0
E00087,2023-하반기,ES009,28.5
E00545,2023-하반기,ES009,50.6
E00343,2023-하반기,ES009,74.6
E00441,2023-하반기,ES009,59.5
E00336,2023-하반기,ES009,55.2
E00270,2023-하반기,ES009,88.1
E00328,2023-하반기,ES009,81.2
E00999,2023-하반기,ES009,29.0
E00589,2023-하반기,ES009,26.6
E00916,2023-하반기,ES009,61.3
E00647,2023-하반기,ES009,79.7
E00202,2023-하반기,ES009,52.5
E00941,2023-하반기,ES009,17.3
E00414,2023-하반기,ES009,28.4
E00055,2023-하반기,ES009,66.0
E00045,2023-하반기,ES009,43.1
E00028,2023-하반기,ES009,87.0
E00708,2023-하반기,ES009,28.3
E00540,2023-하반기,ES009,64.3
E00967,2023-하반기,ES009,45.2
E00465,2023-하반기,ES009,50.8
E00818,2023-하반기,ES009,25.3
E00669,2023-하반기,ES009,55.7
E00051,2023-하반기,ES009,60.9
E00810,2023-하반기,ES009,53.2
E00847,2023-하반기,ES009,47.5
E00961,2023-하반기,ES009,50.7
E00482,2023-하반기,ES009,62.5
E00887,2023-하반기,ES009,93.9
E00049,2023-하반기,ES009,46.1
E00603,2023-하반기,ES009,45.8
E00891,2023-하반기,ES009,28.0
E00982,2023-하반기,ES009,51.7
E00694,2023-하반기,ES009,45.0
E00738,2023-하반기,ES009,46.0
E00864,2023-하반기,ES009,76.5
E00661,2023-하반기,ES009,83.3
E00156,2023-하반기,ES009,40.5
E00151,2023-하반기,ES009,50.9
E00433,2023-하반기,ES009,83.4
E00003,2023-하반기,ES009,25.7
E00591,2023-하반기,ES009,63.0
E00359,2023-하반기,ES009,29.3
E00143,2023-하반기,ES009,36.6
E00124,2023-하반기,ES009,58.8
E00469,2023-하반기,ES009,35.5
E00918,2023-하반기,ES009,88.7
E00803,2023-하반기,ES009,52.6
E00105,2023-하반기,ES009,54.5
E00160,2023-하반기,ES009,40.5
E00468,2023-하반기,ES002,63.7
E00933,2023-하반기,ES002,72.2
E00870,2023-하반기,ES002,88.0
E00692,2023-하반기,ES002,71.3
E00422,2023-하반기,ES002,51.1
E00568,2023-하반기,ES002,59.3
E00622,2023-하반기,ES002,57.9
E00384,2023-하반기,ES002,82.8
E00262,2023-하반기,ES002,79.1
E00357,2023-하반기,ES002,50.6
E00253,2023-하반기,ES002,81.5
E00372,2023-하반기,ES002,63.1
E00614,2023-하반기,ES002,18.7
E00985,2023-하반기,ES002,70.2
E00537,2023-하반기,ES002,69.3
E00548,2023-하반기,ES002,60.0
E00997,2023-하반기,ES002,81.5
E00443,2023-하반기,ES002,71.8
E00117,2023-하반기,ES002,44.4
E00192,2023-하반기,ES002,87.6
E00128,2023-하반기,ES002,70.2
E00892,2023-하반기,ES002,64.1
E00632,2023-하반기,ES002,75.5
E00535,2023-하반기,ES002,94.2
E00509,2023-하반기,ES002,76.8
E00263,2023-하반기,ES002,94.7
E00832,2023-하반기,ES002,26.0
E00474,2023-하반기,ES002,100
E00132,2023-하반기,ES002,51.1
E00500,2023-하반기,ES002,44.3
E00784,2023-하반기,ES002,58.6
E00166,2023-하반기,ES002,16.8
E00157,2023-하반기,ES002,100
E00026,2023-하반기,ES002,76.3
E00759,2023-하반기,ES002,48.0
E00331,2023-하반기,ES002,53.0
E00579,2023-하반기,ES002,51.4
E00233,2023-하반기,ES002,92.5
E00903,2023-하반기,ES002,58.7
E00234,2023-하반기,ES002,40.6
E00293,2023-하반기,ES002,73.9
E00954,2023-하반기,ES002,63.1
E00065,2023-하반기,ES002,63.4
E00254,2023-하반기,ES002,47.6
E00718,2023-하반기,ES002,90.0
E00646,2023-하반기,ES002,100
E00240,2023-하반기,ES002,46.5
E00486,2023-하반기,ES002,85.0
E00717,2023-하반기,ES002,72.5
E00898,2023-하반기,ES002,69.6
E00508,2023-하반기,ES002,76.3
E00541,2023-하반기,ES002,78.5
E00180,2023-하반기,ES002,54.5
E00499,2023-하반기,ES002,95.7
E00736,2023-하반기,ES002,63.7
E00811,2023-하반기,ES002,90.0
E00596,2023-하반기,ES002,45.8
E00183,2023-하반기,ES002,77.6
E00680,2023-하반기,ES002,97.2
E00022,2023-하반기,ES002,54.3
E00198,2023-하반기,ES002,44.5
E00352,2023-하반기,ES002,43.7
E00306,2023-하반기,ES002,57.2
E00002,2023-하반기,ES002,96.7
E00688,2023-하반기,ES002,78.7
E00748,2023-하반기,ES002,50.6
E00062,2023-하반기,ES002,50.3
E00578,2023-하반기,ES002,84.2
E00893,2023-하반기,ES002,29.1
E00012,2023-하반기,ES002,94.7
E00242,2023-하반기,ES002,83.1
E00291,2023-하반기,ES002,59.5
E00569,2023-하반기,ES002,87.8
E00334,2023-하반기,ES002,54.6
E00555,2023-하반기,ES002,100
E00081,2023-하반기,ES002,86.7
E00995,2023-하반기,ES002,52.8
E00732,2023-하반기,ES002,54.5
E00155,2023-하반기,ES002,94.0
E00367,2023-하반기,ES002,82.2
E00790,2023-하반기,ES002,30.8
E00518,2023-하반기,ES002,63.6
E00193,2023-하반기,ES002,50.6
E00116,2023-하반기,ES002,93.4
E00053,2023-하반기,ES002,85.1
E00796,2023-하반기,ES002,79.0
E00869,2023-하반기,ES002,22.6
E00304,2023-하반기,ES002,47.2
E00451,2023-하반기,ES002,65.7
E00079,2023-하반기,ES002,64.9
E00313,2023-하반기,ES002,81.1
E00576,2023-하반기,ES002,87.1
E00991,2023-하반기,ES002,80.4
E00356,2023-하반기,ES002,63.4
E00813,2023-하반기,ES002,18.6
E00249,2023-하반기,ES002,72.5
E00786,2023-하반기,ES002,58.1
E00462,2023-하반기,ES002,52.3
E00814,2023-하반기,ES002,60.3
E00453,2023-하반기,ES002,13.8
E00355,2023-하반기,ES002,39.0
E00245,2023-하반기,ES002,50.6
E00616,2023-하반기,ES002,87.0
E00024,2023-하반기,ES002,43.5
E00957,2023-하반기,ES002,55.9
E00512,2023-하반기,ES002,53.7
E00127,2023-하반기,ES002,78.6
E00015,2023-하반기,ES002,42.2
E00503,2023-하반기,ES002,55.6
E00322,2023-하반기,ES002,55.6
E00907,2023-하반기,ES002,100
E00552,2023-하반기,ES002,47.0
E00684,2023-하반기,ES002,56.8
E00743,2023-하반기,ES002,91.6
E00829,2023-하반기,ES002,36.7
E00050,2023-하반기,ES002,44.1
E00197,2023-하반기,ES002,67.3
E00466,2023-하반기,ES002,83.7
E00463,2023-하반기,ES002,98.4
E00532,2023-하반기,ES002,100
E00812,2023-하반기,ES002,100
E00976,2023-하반기,ES002,64.6
E00986,2023-하반기,ES002,53.0
E00826,2023-하반기,ES002,81.6
E00281,2023-하반기,ES002,90.2
E00068,2023-하반기,ES002,86.0
E00923,2023-하반기,ES002,35.8
E00114,2023-하반기,ES002,97.4
E00610,2023-하반기,ES002,45.8
E00376,2023-하반기,ES002,54.5
E00056,2023-하반기,ES002,87.6
E00439,2023-하반기,ES002,32.6
E00724,2023-하반기,ES002,92.4
E00960,2023-하반기,ES002,46.9
E00103,2023-하반기,ES002,24.9
E00390,2023-하반기,ES002,100
E00721,2023-하반기,ES002,54.6
E00720,2023-하반기,ES002,47.5
E00070,2023-하반기,ES002,91.4
E00402,2023-하반기,ES002,60.5
E00171,2023-하반기,ES002,77.2
E00394,2023-하반기,ES002,64.7
E00780,2023-하반기,ES002,59.2
E00231,2023-하반기,ES002,71.8
E00530,2023-하반기,ES002,60.4
E00521,2023-하반기,ES002,43.6
E00526,2023-하반기,ES002,54.7
E00388,2023-하반기,ES002,69.1
E00309,2023-하반기,ES002,87.5
E00825,2023-하반기,ES002,49.5
E00878,2023-하반기,ES002,61.7
E00353,2023-하반기,ES002,30.7
E00170,2023-하반기,ES002,39.2
E00755,2023-하반기,ES002,24.9
E00452,2023-하반기,ES002,63.1
E00605,2023-하반기,ES002,40.7
E00021,2023-하반기,ES002,47.6
E00932,2023-하반기,ES002,27.8
E00955,2023-하반기,ES002,54.7
E00031,2023-하반기,ES002,42.5
E00979,2023-하반기,ES002,59.1
E00308,2023-하반기,ES002,94.8
E00707,2023-하반기,ES002,43.1
E00505,2023-하반기,ES002,51.6
E00274,2023-하반기,ES002,76.9
E00778,2023-하반기,ES002,100
E00179,2023-하반기,ES002,82.3
E00368,2023-하반기,ES002,23.4
E00919,2023-하반기,ES002,73.2
E00235,2023-하반기,ES002,64.0
E00617,2023-하반기,ES002,60.8
E00382,2023-하반기,ES002,55.5
E00758,2023-하반기,ES002,99.4
E00525,2023-하반기,ES002,85.2
E00973,2023-하반기,ES002,87.5
E00924,2023-하반기,ES002,85.9
E00585,2023-하반기,ES002,67.8
E00850,2023-하반기,ES002,79.3
E00030,2023-하반기,ES002,57.0
E00412,2023-하반기,ES002,54.0
E00076,2023-하반기,ES002,97.6
E00839,2023-하반기,ES002,45.3
E00728,2023-하반기,ES002,69.4
E00522,2023-하반기,ES002,63.6
E00681,2023-하반기,ES002,66.3
E00374,2023-하반기,ES002,25.1
E00415,2023-하반기,ES002,62.4
E00697,2023-하반기,ES002,95.9
E00807,2023-하반기,ES002,36.3
E00735,2023-하반기,ES002,62.0
E00236,2023-하반기,ES002,79.3
E00265,2023-하반기,ES002,39.2
E00073,2023-하반기,ES002,62.1
E00140,2023-하반기,ES002,68.9
E00798,2023-하반기,ES002,58.8
E00729,2023-하반기,ES002,86.3
E00983,2023-하반기,ES002,49.1
E00896,2023-하반기,ES002,45.3
E00711,2023-하반기,ES002,85.9
E00296,2023-하반기,ES002,89.9
E00895,2023-하반기,ES002,54.4
E00772,2023-하반기,ES002,87.0
E00844,2023-하반기,ES002,71.7
E00413,2023-하반기,ES002,65.9
E00130,2023-하반기,ES002,35.8
E00597,2023-하반기,ES002,18.1
E00177,2023-하반기,ES002,92.3
E00752,2023-하반기,ES002,44.8
E00039,2023-하반기,ES002,98.2
E00215,2023-하반기,ES002,74.5
E00547,2023-하반기,ES002,76.6
E00497,2023-하반기,ES002,97.2
E00934,2023-하반기,ES002,51.1
E00225,2023-하반기,ES002,43.1
E00700,2023-하반기,ES002,83.5
E00746,2023-하반기,ES002,98.7
E00013,2023-하반기,ES002,90.6
E00137,2023-하반기,ES002,60.3
E00725,2023-하반기,ES002,86.9
E00264,2023-하반기,ES002,43.1
E00301,2023-하반기,ES002,49.3
E00362,2023-하반기,ES002,78.5
E00797,2023-하반기,ES002,44.6
E00659,2023-하반기,ES002,82.8
E00360,2023-하반기,ES002,100
E00756,2023-하반기,ES002,94.4
E00726,2023-하반기,ES002,73.1
E00095,2023-하반기,ES002,93.3
E00625,2023-하반기,ES002,73.4
E00801,2023-하반기,ES002,84.3
E00554,2023-하반기,ES002,52.1
E00251,2023-하반기,ES002,85.1
E00396,2023-하반기,ES002,89.4
E00258,2023-하반기,ES002,80.0
E00208,2023-하반기,ES002,57.6
E00667,2023-하반기,ES002,32.9
E00337,2023-하반기,ES002,13.9
E00042,2023-하반기,ES002,81.5
E00854,2023-하반기,ES002,100
E00246,2023-하반기,ES002,88.2
E00882,2023-하반기,ES002,59.8
E00965,2023-하반기,ES002,45.0
E00511,2023-하반기,ES002,54.9
E00200,2023-하반기,ES002,18.7
E00266,2023-하반기,ES002,46.3
E00153,2023-하반기,ES002,56.9
E00889,2023-하반기,ES002,52.2
E00859,2023-하반기,ES002,89.2
E00259,2023-하반기,ES002,85.0
E00804,2023-하반기,ES002,81.7
E00953,2023-하반기,ES002,83.4
E00071,2023-하반기,ES002,67.9
E00594,2023-하반기,ES002,50.2
E00436,2023-하반기,ES002,100
E00507,2023-하반기,ES002,92.4
E00345,2023-하반기,ES002,63.3
E00908,2023-하반기,ES002,17.8
E00952,2023-하반기,ES002,84.2
E00248,2023-하반기,ES002,70.2
E00501,2023-하반기,ES002,83.1
E00782,2023-하반기,ES002,38.2
E00303,2023-하반기,ES002,97.1
E00112,2023-하반기,ES002,64.8
E00392,2023-하반기,ES002,49.7
E00121,2023-하반기,ES002,60.8
E00877,2023-하반기,ES002,57.9
E00406,2023-하반기,ES002,87.2
E00145,2023-하반기,ES002,40.3
E00583,2023-하반기,ES002,49.8
E00531,2023-하반기,ES002,59.7
E00691,2023-하반기,ES002,33.9
E00831,2023-하반기,ES002,61.0
E00391,2023-하반기,ES002,38.7
E00787,2023-하반기,ES002,94.0
E00082,2023-하반기,ES002,40.9
E00459,2023-하반기,ES002,29.2
E00227,2023-하반기,ES002,48.7
E00218,2023-하반기,ES002,65.6
E00866,2023-하반기,ES002,36.5
E00421,2023-하반기,ES002,56.8
E00519,2023-하반기,ES002,65.7
E00921,2023-하반기,ES002,72.8
E00420,2023-하반기,ES002,100
E00977,2023-하반기,ES002,100
E00888,2023-하반기,ES002,98.6
E00663,2023-하반기,ES002,63.2
E00800,2023-하반기,ES002,75.6
E00173,2023-하반기,ES002,35.5
E00325,2023-하반기,ES002,24.3
E00243,2023-하반기,ES002,88.4
E00572,2023-하반기,ES002,91.2
E00092,2023-하반기,ES002,98.0
E00479,2023-하반기,ES002,68.3
E00550,2023-하반기,ES002,56.0
E00722,2023-하반기,ES002,32.8
E00558,2023-하반기,ES002,42.5
E00187,2023-하반기,ES002,57.9
E00970,2023-하반기,ES002,86.0
E00922,2023-하반기,ES002,84.3
E00904,2023-하반기,ES002,39.9
E00119,2023-하반기,ES002,86.5
E00899,2023-하반기,ES002,66.3
E00286,2023-하반기,ES002,43.1
E00962,2023-하반기,ES002,47.1
E00442,2023-하반기,ES002,69.9
E00035,2023-하반기,ES002,85.5
E00566,2023-하반기,ES002,85.1
E00822,2023-하반기,ES002,54.6
E00650,2023-하반기,ES002,92.7
E00438,2023-하반기,ES002,51.9
E00679,2023-하반기,ES002,93.4
E00546,2023-하반기,ES002,43.6
E00429,2023-하반기,ES002,72.2
E00533,2023-하반기,ES002,86.1
E00701,2023-하반기,ES002,67.9
E00706,2023-하반기,ES002,33.8
E00865,2023-하반기,ES002,60.5
E00676,2023-하반기,ES002,50.1
E00556,2023-하반기,ES002,48.6
E00480,2023-하반기,ES002,69.3
E00551,2023-하반기,ES002,46.2
E00749,2023-하반기,ES002,68.8
E00662,2023-하반기,ES002,31.2
E00624,2023-하반기,ES002,91.5
E00972,2023-하반기,ES002,37.5
E00299,2023-하반기,ES002,93.5
E00472,2023-하반기,ES002,67.0
E00840,2023-하반기,ES002,41.2
E00147,2023-하반기,ES002,44.1
E00534,2023-하반기,ES002,75.2
E00627,2023-하반기,ES002,84.6
E00167,2023-하반기,ES002,59.6
E00709,2023-하반기,ES002,58.9
